Stop Number,Total Routes,Description,Route 1,Route 2,Route 3,Route 4,Route 5,Route 6,Route 7,Route 8,Route 9,Route 10,Route 11,Route 12,Route 13
17879,0,Fourth Street & Brannan Northbound
14238,1,Fowler Ave & Portola Dr,36
17529,0,Francisco Street & Polk Street
14714,1,Frederick St & Arguello Blvd,7
14716,2,Frederick St & Ashbury St,6,6
14715,1,Frederick St & Ashbury St,6
14717,1,Frederick St & Clayton St,6
17025,2,Frederick St & Masonic St,6,6
14718,1,Frederick St & Stanyan St,7
14720,1,Frederick St & Willard St,7
14719,1,Frederick St & Willard St,7
14725,8,Fremont St & Market St,5,5,38R,38,38,38,5R,7
14723,1,Fremont St & Mission St,25
15925,1,Frida Khalo Way & Judson Ave,43
15924,1,Frida Khalo Way & Judson Ave,43
14737,3,Fulton St & 10th Ave,5,5R,5
14736,2,Fulton St & 10th Ave,5,5R
14742,2,Fulton St & 18th Ave,5,5R
14746,2,Fulton St & 22nd Ave,5,5R
14747,3,Fulton St & 22nd Ave,5,5R,5
14749,0,Fulton St & 25th Ave
14748,0,Fulton St & 25th Ave
14751,3,Fulton St & 28th Ave,5,5R,5
17727,2,Fulton S T& 28th Ave,5,5R
14753,3,Fulton St & 30th Ave,5,5R,5
17728,2,Fulton S T& 30th Ave,5,5R
14212,3,Fulton St & 33rd Ave,5,5R,5
14211,2,Fulton St & 33rd Ave,5,5R
14213,2,Fulton St & 36th Ave,5,5R
14215,3,Fulton St & 37th Ave,5,5R,5
17729,2,Fulton St & 40th Ave,5,5R
14218,3,Fulton St & 40th Ave,5,5R,5
17720,3,Fulton St & 43rd Ave,5,5R,5
17730,2,Fulton St & 43rd Ave,5,5R
14222,3,Fulton St & 46th Ave,5,5R,5
14221,2,Fulton St & 46th Ave,5,5R
14731,2,Fulton St & 4th Ave,5,5
14730,2,Fulton St & 4th Ave,5,5
14733,0,Fulton St & 6th Ave
14732,0,Fulton St & 6th Ave
14734,2,Fulton St & 8th Ave,5,5R
14735,3,Fulton St & 8th Ave,5,5R,5
14223,3,Fulton St & Arguello Blvd,5,5R,5
14224,4,Fulton St & Arguello Blvd,33,5,5R,5
14226,2,Fulton St & Clayton St,5,5
14225,2,Fulton St & Clayton St,5,5
14227,1,Fulton St & Great Hwy,18
14228,3,Fulton St & La Playa St,5,5R,5
14229,0,Fulton St & Masonic Ave
14230,0,Fulton St & Masonic Ave
14233,3,Fulton St & Parker Ave,5,5R,5
17721,3,Fulton St & Park Presidio,5,5R,5
14232,3,Fulton St & Park Presidio Blvd,5,5R,5
14231,2,Fulton St & Park Presidio Blvd,5,5R
17499,0,Fulton Street & Shrader Street
14234,3,Fulton St & Shrader St,5,5R,5
14235,2,Fulton St & Stanyan St,5,5
14236,4,Fulton St & Stanyan Stw,5,33,5,33
15633,0,Galvez Ave & Hill Ave
14245,2,Garfield St & Beverly St,29,29
14247,1,Garfield St & Bright St,29
14246,2,Garfield St & Bright St,29,29
14248,2,Garfield St & Byxbee St,29,29
17325,1,Garfield St & Byxbee St,29
14253,2,Garfield St & Vernon St,29,29
17326,1,Garfield St & Vernon St,29
14254,1,Garfield St & Victoria St,29
17196,2,Garfield St & Victoria St,29,29
14934,1,Gateview Ave & Bayside Dr,25
14935,1,Gateview Ave & Mason Ct,25
14936,1,Gateview Ave & Northpoint Dr,25
14263,3,Geary Blvd & 17th Ave,38,38,38
14264,1,Geary Blvd & 17th Ave,38
14265,4,Geary Blvd & 20th Ave,38,38R,38,38
14266,2,Geary Blvd & 20th Ave,38R,38
14267,3,Geary Blvd & 22nd Ave,38,38,38
14268,1,Geary Blvd & 23rd Ave,38
14270,2,Geary Blvd & 25th Ave,38R,38
14269,4,Geary Blvd & 25th Ave,38,38R,38,38
14272,1,Geary Blvd & 28th Ave,38
14271,3,Geary Blvd & 28th Ave,38,38,38
14273,3,Geary Blvd & 30th Ave,38,38,38
14274,1,Geary Blvd & 30th Ave,38
14275,1,Geary Blvd & 32nd Ave,38
14277,0,Geary Blvd & 33rd Ave
14278,0,Geary Blvd & 33rd Ave
14279,0,Geary Blvd & 33rd Ave
14280,3,Geary Blvd & 36th Ave,38R,38,38
14281,2,Geary Blvd & 36th Ave,38R,38
14282,3,Geary Blvd & 39th Ave,38R,38,38
14283,2,Geary Blvd & 39th Ave,38R,38
14255,3,Geary Blvd & 3rd Ave,38,38,38
14256,1,Geary Blvd & 3rd Ave,38
14285,2,Geary Blvd & 42nd Ave,38R,38
14286,2,Geary Blvd & 45th Ave,38R,38
14257,4,Geary Blvd & 6th Ave,38,38R,38,38
14258,2,Geary Blvd & 6th Ave,38R,38
14259,3,Geary Blvd & 9th Ave,38,38,38
14260,1,Geary Blvd & 9th Ave,38
17854,4,Geary Blvd & Arguello Blvd,38,38R,38,38
14288,2,Geary Blvd & Arguello Blvd,38R,38
14289,3,Geary Blvd & Baker St,38,38,38
14290,3,Geary Blvd & Collins St,38,38,38
14291,1,Geary Blvd & Collins St,38
14292,3,Geary Blvd & Commonwealth St,38,38,38
14293,4,Geary Blvd & Divisadero St,38,38R,38,38
14294,2,Geary Blvd & Divisadero St,38R,38
14295,0,Geary Blvd & Fillmore St
17954,0,Geary Blvd & Fillmore St
14298,3,Geary Blvd & Gough St,38,38,38
14304,4,Geary Blvd & Laguna St,38,38R,38,38
14305,2,Geary Blvd & Laguna St,38R,38
17953,0,Geary Blvd & Masonic St
14755,0,Geary Blvd & Park Presidio Blvd
14756,0,Geary Blvd & Park Presidio Blvd
14758,0,Geary Blvd & Presidio Ave
14761,1,Geary Blvd & Scott St,38
14760,3,Geary Blvd & Scott St,38,38,38
14763,1,Geary Blvd & Spruce St,38
14762,3,Geary Blvd & Spruce St,38,38,38
14764,1,Geary Blvd & Stanyan St,38
14765,1,Geary Blvd & St Joseph'S Ave,38
14768,0,Geary Blvd & Van Ness Ave
14769,3,Geary Blvd & Webster St,38,38,38
14300,3,Geary St & Jones St,38,38,38
14301,4,Geary St & Kearny St,38,38R,38,38
14302,4,Geary St & Larkin St,38,38,38,19
14303,4,Geary St & Leavenworth St,38,38R,38,38
14757,0,Geary St & Powell St
14766,4,Geary St & Stockton St,38,38R,38,38
14767,3,Geary St & Taylor St,38,38,38
14122,1,General Managers Office,19
14803,2,Geneva Ave/Balboa Park BART,8,8BX
14805,2,Geneva Ave/Balboa Park BART,8BX,8
17300,3,Geneva Ave & Carter St,8,8BX,91
17304,4,Geneva Ave&Carter St,8BX,8,91,8
14809,2,Geneva Ave & Castillo St,9,9R
14808,2,Geneva Ave & Castillo St,9,9R
14810,5,Geneva Ave & Cayuga Ave,8,43,54,91,8BX
14811,6,Geneva Ave & Cayuga Ave,43,54,91,8BX,8,8
14882,4,Geneva Ave & Howth St,43,8BX,91,8
14881,4,Geneva Ave & Howth St,8,8BX,43,91
14884,5,Geneva Ave & Madrid St,8,43,54,91,8BX
14883,6,Geneva Ave & Madrid St,43,54,91,8BX,8,8
17671,1,Geneva Ave & Mission St,8BX
14886,2,Geneva Ave & Mission St,8,8BX
14889,4,Geneva Ave & Moscow St,54,8,8BX,91
14888,4,Geneva Ave & Munich St,8BX,8,91,8
14891,5,Geneva Ave & Naples St,54,91,8BX,8,8
14890,4,Geneva Ave & Naples St,54,8,8BX,91
14894,3,Geneva Ave & Prague St,8,8BX,91
14895,0,Geneva Ave & Rio Verde St
17127,2,Geneva Ave & Rio Verde St,9,9R
14900,2,Geneva Ave & Santos St,8,8BX
14899,2,Geneva Ave & Santos St,9,9R
17522,0,Geneva Street & Schwerin Street
14792,1,Gennessee St & Flood Ave,43
14783,2,Gilman Ave & 3rd St,29,29
15955,2,Gilman Ave & Bill Walsh Way,29,29
14784,2,Gilman Ave & Griffith St,29,29
14785,2,Gilman Ave & Ingalls St,29,29
14786,2,Gilman Ave & Jennings St,29,29
17838,0,Girard St & Burrows St
14773,2,Golden Gate Bridge/Parking Lot,28,28
14776,2,Golden Gate Br Tunnel/Merchant Rd,28,28
14905,1,Gough St & Sacramento St,1
17249,1,Grafton Ave At Plymouth Ave,54
17194,2,Grafton Ave & Capitol Ave,29,29
14908,1,Grafton Ave & Capitol Ave,29
14910,1,Grafton Ave & Granada Ave,29
14911,1,Grafton Ave & Harold Ave,54
17195,2,Grafton Ave & Jules Ave,29,29
14912,1,Grafton Ave & Jules Ave,29
14913,1,Grafton Ave & Lee St,54
14915,1,Grafton Ave & Plymouth Ave,29
17193,2,Grafton Ave & Plymouth Ave,29,29
14924,1,Grand View Ave & 21st St,35
14780,1,Great Hwy Near Beach Chalet,18
14779,2,Great Hwy Near Beach Chalet,18,18
18112,1,Grove St & Gough St,21
14920,1,Grove St & Gough St,21
14921,1,Grove St & Laguna St,21
18113,1,Grove St & Laguna St,21
14923,0,Grove St & Van Ness Ave
14937,4,Hahn St & Sunnydale Ave,8BX,8,91,8
14938,5,Hahn St & Sunnydale Ave,8,56,91,8BX,56
17026,5,Hahn St & Visitacion Ave,8,56,91,8BX,56
14940,4,Haight St & Baker St,6,NOWL,NBUS,7
14942,3,Haight St & Buchanan St,6,7,6
14941,2,Haight St & Buchanan St,6,7
14943,5,Haight St & Buena Vista East Ave,NOWL,6,NBUS,7,6
14947,6,Haight St & Clayton St,33,37,NOWL,43,NBUS,7
14946,7,Haight St & Clayton St,33,NOWL,43,NBUS,37,33,7
14950,4,Haight St & Divisadero St,6,NOWL,NBUS,7
14951,4,Haight St & Divisadero St,NOWL,6,7,6
14952,1,Haight St & Fillmore St,7
14953,1,Haight St & Fillmore St,7
17757,3,Haight St & Gough St,6,7,6
14954,2,Haight St & Gough St,6,7
14955,2,Haight St & Laguna St,6,7
14958,2,Haight St & Masonic Ave,NOWL,NBUS
14957,2,Haight St & Masonic Ave,NOWL,NBUS
14961,4,Haight St & Pierce St,NOWL,6,7,6
14960,3,Haight St & Pierce St,6,NOWL,7
14963,2,Haight St & Stanyan St,33,7
14962,1,Haight St & Stanyan St,7
15020,2,Halleck St/Army Headquarters,43,43
14964,2,Hampshire St & 24th St,33,33
14966,1,Harrison St & 2nd St,12
14967,2,Harrison St & 3rd St,12,31
14968,5,Harrison St & 4th St,8,45,31,8AX,8BX
14969,4,Harrison St & 5th St,8AX,8,8BX,12
14970,1,Harrison St & 6th St,12
14971,1,Harrison St & 7th St,12
14972,1,Harrison St & 8th St,12
14973,2,Harrison St & 9th St,12,27
14976,2,Hawes St & Gilman Ave,29,29
14980,1,Hayes St & Baker St,21
14979,2,Hayes St & Baker St,21,21
14984,1,Hayes St & Buchanan St,21
14983,2,Hayes St & Buchanan St,21,21
14986,1,Hayes St & Central Ave,21
14985,2,Hayes St & Central Ave,21,21
14988,1,Hayes St & Clayton St,21
14987,2,Hayes St & Clayton St,21,21
14991,0,Hayes St & Divisadero St
14992,0,Hayes St & Divisadero St
14994,1,Hayes St & Fillmore St,21
14993,2,Hayes St & Fillmore St,21,21
14996,2,Hayes St & Gough St,21,21
14998,2,Hayes St & Laguna St,21,21
14997,2,Hayes St & Larkin St,21,21
15000,1,Hayes St & Lyon St,21
15001,0,Hayes St & Masonic Ave
15002,0,Hayes St & Masonic Ave
15003,2,Hayes St & Pierce St,21,21
15004,1,Hayes St & Pierce St,21
17561,1,Hayes St & Shrader St,21
15007,2,Hayes St & Shrader St,21,21
15009,2,Hayes St & Stanyan St,21,21
15012,1,Hayes St & Steiner St,21
15011,2,Hayes St & Steiner St,21,21
15013,0,Hayes St & Van Ness Ave
15014,2,Hayes St & Webster St,21,21
15015,1,Hayes St & Webster St,21
15017,2,Hermann St & Fillmore St,22,NOWL
15018,3,Hermann St & Fillmore St,NOWL,22,22
15031,1,Hoffman Ave & 22nd St,35
15032,1,Hoffman Ave & 23rd St,35
15034,1,Holloway Ave & Beverly St,29
15036,2,Holloway Ave & Junipero Serra Blvd,29,29
15037,1,Holloway Ave & Junipero Serra Blvd,29
15030,1,Holyoke St & Wayland St,54
15029,1,Holyoke St & Wayland St,54
15056,1,Howard St & Main St,30X
15038,1,Howth St & Geneva Ave,54
15039,1,Howth St & Mt Vernon Ave,54
15040,1,Howth St & Niagra Ave,54
15041,0,Hudson Ave & 3rd St
15042,1,Hudson Ave & Ardath Ct,54
18147,1,Hudson Ave & Cashmere St,15
15043,2,Hudson Ave & Cashmere St,15,54
15044,1,Hudson Ave & Ingalls St,15
15045,1,Hudson Ave & Ingalls St,54
15046,2,Hudson Ave & Keith St,15,54
15047,2,Hudson Ave & Keith St,15,54
15048,2,Hudson Ave & Mendell St,15,54
15049,2,Hudson Ave & Mendell St,15,54
15050,3,Hudson Ave & Whitney Young Cir,44,44,15
15051,3,Hudson Ave & Whitney Young Cir,15,44,54
17676,0,Hward St&Spear
15059,1,Hyde St & Bay St,PH
15060,2,Hyde St & Bay St,PH,PH
15063,0,Hyde St & Beach St
15064,0,Hyde St & Beach St
15061,2,Hyde St & Broadway,PH,PH
15062,1,Hyde St & Broadway,PH
15065,1,Hyde St & California St,27
15066,1,Hyde St & Chestnut St,PH
15067,2,Hyde St & Chestnut St,PH,PH
15068,1,Hyde St & Clay St,27
15070,2,Hyde St & Filbert St,PH,PH
15069,1,Hyde St & Filbert St,PH
15075,2,Hyde St & Green St,PH,PH
15074,1,Hyde St & Green St,PH
15072,2,Hyde St & Greenwich St,PH,PH
15073,1,Hyde St & Greenwich St,PH
15071,2,Hyde St & Grove St,19,27
15076,2,Hyde St & Jackson St,PH,PH
15077,1,Hyde St & Lombard St,PH
15078,2,Hyde St & Lombard St,PH,PH
15079,1,Hyde St & Mcallister St,19
15081,2,Hyde St & North Point St,PH,PH
15080,1,Hyde St & North Point St,PH
15083,2,Hyde St & Pacific Ave,PH,PH
15082,1,Hyde St & Pacific Ave,PH
15084,1,Hyde St & Pine St,27
15087,1,Hyde St & Turk St,19
15089,2,Hyde St & Union St,PH,PH
15088,1,Hyde St & Union St,PH
15090,1,Hyde St & Vallejo St,PH
15091,2,Hyde St & Vallejo St,PH,PH
15092,2,Industrial St & Bay Shore Blvd,24,24
15093,1,Industrial St & Bay Shore Blvd,24
15094,1,Industrial St & Elmira St,24
15095,1,Industrial St & Palou Ave,24
15096,2,Industrial St & Revere Ave,24,24
15106,1,Ingalls St & Beatrice Ln,54
15108,1,Ingalls St & Harbor Rd,44
15107,2,Ingalls St & Harbor Rd,44,44
18058,0,Ingalls St & Kiska Rd
18053,1,Ingalls St & Lasalle Ave,15
18057,1,Ingalls St & Lasalle Ave,15
18054,1,Ingalls St & Oakdale Ave,15
18056,1,Ingalls St & Oakdale Ave,15
18066,1,Ingalls St & Palou Ave,15
15110,1,Ingalls St & Revere Ave,54
15111,1,Ingalls St & Thomas Ave,54
15112,1,Ingalls St & Thomas Ave,54
15114,1,Ingalls St & Van Dyke Ave,54
15113,1,Ingalls St & Van Dyke Ave,54
15115,2,Ingerson Ave & Griffith St,29,29
15116,2,Ingerson Ave & Hawes St,29,29
15099,1,Innes Ave & Arelious Walker Dr,19
15098,1,Innes Ave & Earl St,19
15097,1,Innes Ave & Earl St,19
15100,1,Innes Ave & Fitch St,19
15101,1,Innes Ave & Griffith St,19
15102,1,Innes Ave & Griffith St,19
15103,1,Innes Ave & Hunters Point Blvd,19
15104,1,Innes Ave & Hunters Point Blvd,19
15118,3,Irving St & 2nd Ave,NOWL,NBUS,N
18031,4,Irving St & 5th Ave,N,NBUS,N,NOWL
18032,3,Irving St & 6th Ave,NOWL,NBUS,N
17996,4,Irving St & 8th Ave,N,NBUS,N,NOWL
15124,4,Irving St & Arguello Blvd,N,NBUS,N,NOWL
15145,2,Jackson St & Divisadero St,24,24
15147,2,Jackson St & Fillmore St,24,24
15150,1,Jackson St & Hyde St,PH
15151,1,Jackson St & Hyde St,27
15152,1,Jackson St & Jones St,PH
15154,1,Jackson St & Leavenworth St,PH
15156,0,Jackson St & Mason St
15158,1,Jackson St & Polk St,27
15160,2,Jackson St & Scott St,24,24
15161,1,Jackson St & Scott St,24
15162,2,Jackson St & Steiner St,24,24
15163,1,Jackson St & Steiner St,24
15164,1,Jackson St & Taylor St,PH
15165,0,Jackson St & Van Ness Ave
15166,0,Jackson St & Van Ness Ave
15167,0,Jackson St & Webster St
15173,3,Jefferson St & Divisadero St,30,30,30
15174,3,Jefferson St & Powell St,LOWL,F,FBUS
15175,3,Jefferson St & Taylor St,LOWL,F,FBUS
18051,2,Jerrold Ave & Donahue St,15,15
15131,1,John Muir Dr & Skyline Blvd,58
15132,1,John Muir Dr & Skyline Blvd,58
15184,0,Jones St & Beach St
18049,1,Jones St & Ellis St,27
15185,1,Jones St & Geary St,27
17977,1,Jones St & O'Farrell St,27
15186,1,Jones St & Post St,27
15187,0,Jones St & Sutter St
18050,1,Jones St & Turk St,27
15170,1,Juan Bautista Cir & Font Blvd,57
17078,1,Juan Bautista Cir & Font Blvd,57
15221,2,Judah/La Playa/Ocean Beach,NOWL,NBUS
15223,0,Judah/La Playa/Ocean Beach
17219,0,Judah/La Playa/Ocean Beach
15196,4,Judah St & 12th Ave,N,NBUS,N,NOWL
15195,3,Judah St & 12th Ave,NOWL,NBUS,N
15197,4,Judah St & 15th Ave,N,NBUS,N,NOWL
15198,3,Judah St & 16th Ave,NOWL,NBUS,N
15200,0,Judah St & 19th Ave
15199,0,Judah St & 19th Ave
15201,4,Judah St & 22nd Ave,N,NBUS,N,NOWL
15202,3,Judah St & 23rd Ave,NOWL,NBUS,N
15204,4,Judah St & 25th Ave,N,NBUS,N,NOWL
15203,3,Judah St & 25th Ave,NOWL,NBUS,N
15205,3,Judah St & 28th Ave,NOWL,NBUS,N
15206,4,Judah St & 28th Ave,N,NBUS,N,NOWL
15207,3,Judah St & 31st Ave,NOWL,NBUS,N
15208,4,Judah St & 31st Ave,N,NBUS,N,NOWL
15209,3,Judah St & 34th Ave,NOWL,NBUS,N
15210,4,Judah St & 34th Ave,N,NBUS,N,NOWL
15211,3,Judah St & 40th Ave,NOWL,NBUS,N
15212,4,Judah St & 40th Ave,N,NBUS,N,NOWL
15214,4,Judah St & 43rd Ave,N,NBUS,N,NOWL
15213,3,Judah St & 43rd Ave,NOWL,NBUS,N
15216,4,Judah St & 46th Ave,N,NBUS,N,NOWL
15215,3,Judah St & 46th Ave,NOWL,NBUS,N
15189,3,Judah St & 5th Ave,6,6,43
15190,2,Judah St & 6th Ave,43,6
15191,2,Judah St & 7th Ave,43,6
15192,3,Judah St & 7th Ave,6,6,43
15194,4,Judah St & 9th Ave,N,NBUS,N,NOWL
15193,3,Judah St & 9th Ave,NOWL,NBUS,N
15220,4,Judah St & Funston Ave,N,NBUS,N,NOWL
15219,3,Judah St & Funston Ave,NOWL,NBUS,N
15224,2,Judah St & Sunset Blvd,NOWL,NBUS
15225,1,Judah St & Sunset Blvd,NOWL
15171,1,Judson Ave & Gennessee St,43
15172,1,Judson Ave & Gennessee St,43
15134,2,Junipero Serra Blvd & Brotherhood Way,28,28
15136,1,Junipero Serra Blvd & Font Blvd,28
15138,2,Junipero Serra Blvd & Ocean Ave,KBUS,91
17114,1,Junipero Serra Blvd & Ocean Ave,K
17113,2,Junipero Serra Blvd & Ocean Ave,K,K
15139,0,Junipero Serra Blvd & Ocean Ave
15140,2,Junipero Serra Blvd & Palmetto Av,28,28
15135,1,Junipero Serra Blvd / S.F. Golf Club,28
15141,2,Junipero Serra Blvd & Sloat Blvd,57,KBUS
15227,1,Kansas St & 23rd St,19
15228,4,Kansas St & 25th St,48,48,19,48
15229,4,Kansas St & 26th St,48,48,19,48
14818,3,Kearny St & Bush St,8BX,8AX,8
14819,3,Kearny St & California St,8BX,8AX,8
14820,3,Kearny St & Clay St,8BX,8AX,8
14821,5,Kearny St & Geary St,8AX,TBUS,91,8BX,8
14822,3,Kearny St & Jackson St,8BX,8AX,8
14823,0,Kearny St & North Point St
14824,0,Kearny St & Pacific Ave
14826,3,Kearny St & Sutter St,8BX,8AX,8
15233,1,Keith St & Oakdale Ave,44
15232,2,Keith St & Oakdale Ave,44,44
15236,2,King St & 2nd St,NOWL,NBUS
15234,2,King St & 2nd St,N,N
15235,2,King St & 2nd St,NOWL,NBUS
15237,2,King St & 2nd St,N,N
15239,0,King St & 4th St
15240,0,King St & 4th St
18052,2,Kirkwood Ave & Earl St,15,15
14827,3,Kiska Rd & Dormitory Rd,15,15,54
15242,1,Kiska Rd & Ingalls St,54
14817,3,Kiska Rd & Reardon Rd,15,15,54
14877,1,Laguna Honda Blvd & Balceta Ave,43
14876,1,Laguna Honda Blvd & Balceta Ave,43
14878,3,Laguna Honda Blvd & Clarendon Ave,43,36,44
15243,3,Laguna Honda Blvd & Clarendon Ave,44,36,43
15244,4,Laguna Honda Blvd & Dewey Blvd,44,36,43,52
15247,0,Laguna Honda Blvd/Forest Hill Sta
15249,1,Laguna Honda Blvd & Idora Ave,43
15250,1,Laguna Honda Blvd & Idora Ave,43
15245,0,Laguna Honda Blvd/Opp Forest Hill
15254,1,Laguna Honda Blvd & Portola Dr,43
15255,1,Laguna Honda Blvd & Ulloa St,43
15256,1,Laguna Honda Blvd & Vasquez Ave,43
15258,1,Laguna St & Chestnut St,43
15257,1,Laguna St & Chestnut St,43
15260,1,Laguna St & Hayes St,21
14833,1,Lake Merced Blvd & Font Blvd,57
14837,1,Lake Merced Blvd & Lake Merced Hills Blvd,58
14836,1,Lake Merced Blvd & Lake Merced Hills Blvd,58
14840,1,Lake Merced Blvd/Sfsu,57
17851,1,Lake Merced & Lakeshore,18
17852,2,Lake Merced & Lakeshore,18,18
14839,3,Lake Merced & Middlefield Dr,58,18,29
14838,5,Lake Merced & Middlefield Dr,58,18,29,29,18
14843,3,La Playa St & Cabrillo St,5,5R,5
14842,2,La Playa St & Cabrillo St,5,5R
14844,4,La Playa St & Fulton St,18,5,18,5R
14845,1,Larkin St & Beach St,19
14846,1,Larkin St & Eddy St,19
14847,1,Larkin St & Golden Gate Ave,19
14848,1,Larkin St & Grove St,19
17287,1,Larkin St & Mcallister St,19
14851,1,Larkin St & O'Farrell St,19
15288,1,La Salle Ave & Ingalls St,54
15289,1,La Salle Ave & Newcomb Ave,54
15290,1,La Salle Ave & Osceola Dr,54
14857,2,Lawton St & 11th Ave,66,66
14856,1,Lawton St & 11th Ave,66
14853,2,Lawton St & 7th Ave,43,44
14852,2,Lawton St & 7th Ave,44,43
14855,2,Lawton St & 9th Ave,66,66
14854,2,Lawton St & 9th Ave,44,43
14858,0,Lawton St & Funston Ave
14859,0,Lawton St & Funston Ave
14860,1,Lawton St & Lomita Ave,66
14861,2,Lawton St & Lomita Ave,66,66
14862,1,Leavenworth St & Bush St,27
14863,1,Leavenworth St & California St,27
14864,1,Leavenworth St & Clay St,27
14865,1,Leavenworth St & Geary St,27
14866,1,Leavenworth St & Jackson St,27
14867,1,Leavenworth St & O'Farrell St,27
14868,1,Leavenworth St & Pine St,27
14869,1,Leavenworth St & Post St,27
14870,1,Leavenworth St & Sacramento St,27
14871,0,Leavenworth St & Sutter St
18048,1,Leavenworth St & Turk St,27
14874,1,Legion Of Honor,18
14873,0,Legion Of Honor
15261,1,Legion Of Honor Dr & Clement St,18
17328,2,Leland Ave & Alpha St,56,56
17329,2,Leland Ave & Bayshore Blvd,56,56
15294,1,Letterman Dr & Lincoln Blvd,43
17149,0,Letterman Dr & Lombard St
15293,0,Letterman Dr/Tides Bldg
15263,2,Lincoln Blvd & Bowley St,29,29
13705,2,Lincoln Blvd & Bowley St,29,29
17027,2,Lincoln Blvd & Girard Rd,43,43
15269,2,Lincoln Blvd & Pershing Dr,29,29
15304,1,Lincoln Way & 15th Ave,7
15305,1,Lincoln Way & 15th Ave,7
15306,1,Lincoln Way & 17th Ave,7
15307,1,Lincoln Way & 17th Ave,7
17186,0,Lincoln Way & 19th Ave
15309,0,Lincoln Way & 19th Ave
15310,2,Lincoln Way & 21st Ave,29,7
15311,3,Lincoln Way & 21st Ave,29,29,7
15314,1,Lincoln Way & 25th Ave,29
15315,2,Lincoln Way & 25th Ave,29,29
15316,1,Lincoln Way & 27th Ave,29
15317,2,Lincoln Way & 27th Ave,29,29
15318,1,Lincoln Way & 29th Ave,29
15319,2,Lincoln Way & 30th Ave,29,29
15320,1,Lincoln Way & 31st Ave,29
15321,1,Lincoln Way & 33rd Ave,29
17853,2,Lincoln Way & 34th Ave,29,29
15323,1,Lincoln Way & 35th Ave,29
15295,1,Lincoln Way & 3rd Ave,7
15324,2,Lincoln Way & 47th Ave,18,18
15296,1,Lincoln Way & 5th Ave,7
15297,1,Lincoln Way & 5th Ave,7
15300,1,Lincoln Way & 9th Ave,7
15301,1,Lincoln Way & 9th Ave,7
15325,1,Lincoln Way & Arguello Blvd,7
15326,1,Lincoln Way & Funston Ave,7
15327,1,Lincoln Way & Funston Ave,7
15328,2,Lincoln Way & Great Hwy,18,18
15329,1,Lincoln Way & La Playa St,18
17028,1,Lombard & Richardson Ave,43
15272,3,Lombard St & Divisadero St,91,43,28
15273,3,Lombard St & Divisadero St,43,28,91
15275,2,Lombard St & Fillmore St,43,91
15274,2,Lombard St & Fillmore St,43,91
17800,2,Lombard St & Gough St,28,91
17787,2,Lombard St & Gough St,91,28
15277,1,Lombard St & Grant Ave,39
15276,1,Lombard St & Grant Ave,39
15278,1,Lombard St & Kearny St,39
15279,1,Lombard St & Kearny St,39
15280,2,Lombard St & Laguna St,28,91
15281,2,Lombard St & Laguna St,91,28
15283,1,Lombard St & Lyon St,43
15282,1,Lombard St & Lyon St,43
15284,3,Lombard St & Pierce St,91,43,28
15285,3,Lombard St & Pierce St,43,28,91
15286,1,Lombard St & Stockton St,39
15291,1,Louisburg St & Geneva Ave,54
15292,1,Louisburg St & Niagra Ave,54
14781,0,Lower Great Hwy & Rivera St
15330,2,Lyell St & Alemany Blvd,52,44
15331,0,Lyon St & Greenwich St
18012,2,Lyon St & Union St,45,45
17992,1,Main St & Folsom St,12
15334,0,Main St & Howard St
15336,3,Main St & Market St,14R,12,14
15335,0,Main St & Mission St
15337,2,Mansell St & Brussels St,29,29
15338,1,Mansell St & Brussels St,29
15339,4,Mansell St & Dartmouth St,56,29,29,56
15340,3,Mansell St & Dartmouth St,56,29,56
15342,2,Mansell St & Goettingen St,29,29
15341,1,Mansell St & Goettingen St,29
15343,4,Mansell St & Hamilton St,56,29,29,56
15344,3,Mansell St & Hamilton St,56,29,56
15347,2,Mansell St & John F Shelley Dr,29,29
15348,1,Mansell St & John F Shelley Dr,29
15350,0,Mansell St & San Bruno Ave
15349,0,Mansell St & San Bruno Ave
15352,4,Mansell St & Somerset St,56,29,29,56
15351,3,Mansell St & Somerset St,56,29,56
15353,4,Mansell St & University St,56,29,29,56
15354,3,Mansell St & Visitacion Ave,56,29,56
14729,0,Marina Blvd & Laguna St
15653,1,Market St & 15th St,37
15654,3,Market St & 16th St,37,LOWL,KBUS
15667,0,Market St & 17th St
15638,5,Market St & 1st St,7,5R,5,38R,38
17264,9,Market St & 1st St,LOWL,NOWL,KBUS,2,9R,6,NBUS,FBUS,9
15639,13,Market St & 2nd St,NOWL,9,9,6,NBUS,F,KBUS,6,LOWL,9R,F,FBUS,7
15640,9,Market St & 3rd St,LOWL,NOWL,KBUS,9R,6,NBUS,FBUS,F,9
15641,3,Market St & 3rd St,5R,7,5
15643,5,Market St & 4th St,LOWL,NOWL,KBUS,NBUS,FBUS
15646,1,Market St & 5th St,7
15645,9,Market St & 5th St,LOWL,NOWL,KBUS,9R,6,NBUS,FBUS,F,9
15655,13,Market St & 5th  St,NOWL,9,9,6,NBUS,F,KBUS,6,LOWL,9R,F,FBUS,7
15648,1,Market St & 6th St,7
15647,9,Market St & 6th St,LOWL,NOWL,KBUS,9R,6,NBUS,FBUS,F,9
15656,11,Market St & 7th St,NOWL,9,9,6,NBUS,KBUS,6,LOWL,9R,FBUS,7
